question_num,question,generation_time_formatted,generation_time_seconds
492,มีเรือกี่ลำที่ถูก 'ยึด'?,4.54 วินาที,4.543452024459839
493,ระบุชื่อและระวางน้ำหนักโดยเรียงลำดับตามตัวอักษรจากมากไปน้อยสำหรับชื่อ,2.88 วินาที,2.8845131397247314
494,ระบุชื่อ วันที่ และผลการต่อสู้แต่ละครั้ง,2.08 วินาที,2.0829010009765625
495,ยอดผู้เสียชีวิตสูงสุดและต่ำสุดที่เกิดขึ้นในแต่ละครั้งคือเท่าใด?,2.61 วินาที,2.612520933151245
496,จำนวนการบาดเจ็บที่เกิดขึ้นในแต่ละครั้งโดยเฉลี่ยคือเท่าใด?,2.36 วินาที,2.3562071323394775
497,สถานการณ์การเสียชีวิตและการบาดเจ็บที่เกิดจากเรือที่มีน้ำหนัก 't' คืออะไร?,4.28 วินาที,4.278375148773193
498,ชื่อและผลลัพธ์ของการรบคืออะไรเมื่อผู้บัญชาการบัลแกเรียไม่ใช่ 'โบริล',3.70 วินาที,3.6976277828216553
499,อะไรคือรหัสและชื่อของการรบที่สูญเสียเรือรบประเภท 'Brig'?,5.67 วินาที,5.668553829193115
500,รหัสและชื่อของการต่อสู้ที่ทำให้มีผู้เสียชีวิตทั้งหมดมากกว่า 10 รายคืออะไร,5.73 วินาที,5.730842113494873
501,รหัสเรือและชื่อใดที่ทำให้เกิดการบาดเจ็บทั้งหมดมากที่สุด?,7.61 วินาที,7.605144023895264
502,ชื่อการต่อสู้ที่แตกต่างกันระหว่างผู้บัญชาการบัลแกเรีย 'Kaloyan' และผู้บัญชาการภาษาละติน 'Baldwin I' คืออะไร,4.83 วินาที,4.8342931270599365
503,มีผลลัพธ์ที่แตกต่างกันกี่แบบสำหรับการต่อสู้?,2.24 วินาที,2.2447750568389893
504,มีกี่การรบที่ไม่แพ้เรือลำใดที่มีน้ำหนัก '225'?,4.55 วินาที,4.548600912094116
505,ระบุชื่อและวันที่การรบที่สูญเสียเรือชื่อ 'Lettice' และเรือชื่อ 'HMS Atalanta',9.13 วินาที,9.12631607055664
506,แสดงชื่อ ผลลัพธ์ และผู้บัญชาการการรบบัลแกเรียโดยไม่มีเรือสูญหายใน 'ช่องแคบอังกฤษ',7.08 วินาที,7.083378791809082
507,บันทึกเหตุการณ์การตายที่มีซับสตริง 'ตะวันออก' คืออะไร?,2.63 วินาที,2.6318931579589844
