question_id,question,difficulty,generation_time_formatted,generation_time_seconds
433,เปอร์เซ็นต์ของชุดไพ่ที่มีภาษาจีนตัวย่อเป็นภาษาและใช้ได้เฉพาะกับเกมออนไลน์คือเท่าใด,moderate,10.19 วินาที,10.19424319267273
434,มีกี่ฉากที่มีเฉพาะภาษาญี่ปุ่นและไม่ใช่ใน Magic: The Gathering Online,moderate,10.85 วินาที,10.85000491142273
435,ขอบบัตรสีดำมีกี่ใบ ? แสดงรายการรหัสบัตร,simple,2.75 วินาที,2.748532772064209
436,การ์ดกี่ใบที่มีเอฟเฟกต์เฟรมเป็นแบบขยาย? ระบุรหัสของการ์ดเหล่านั้น,simple,3.31 วินาที,3.3118810653686523
437,ในบรรดาขอบการ์ดสีดำ การ์ดใดมีอาร์ตเวิร์กเต็ม?,simple,3.71 วินาที,3.714484930038452
438,"ชี้ให้เห็นภาษาของชุดรหัส ""174""?",simple,4.36 วินาที,4.357729196548462
439,"แสดงรายการชื่อชุดของรหัสชุด ""ALL""",simple,2.43 วินาที,2.43172287940979
440,"ภาษาต่างประเทศใดที่ ""A Pedra Fellwar"" ใช้?",simple,5.84 วินาที,5.838253021240234
441,ระบุรหัสชุดของชุดพร้อมวันที่วางจำหน่าย 13/07/2550?,simple,4.92 วินาที,4.920907974243164
442,"กล่าวถึงขนาดชุดฐานและรหัสชุดของชุดที่อยู่ในบล็อกชื่อ ""Masques"" และ ""Mirage""",simple,4.14 วินาที,4.140617847442627
443,ให้รหัสชุดมีประเภทส่วนขยาย 'ส่วนขยาย' หรือไม่,simple,5.78 วินาที,5.783582925796509
444,ตั้งชื่อชื่อต่างประเทศของบัตรที่มีลายน้ำโบรอสหรือไม่? ระบุประเภทของการ์ดใบนี้,simple,7.24 วินาที,7.238389015197754
445,ข้อความภาษาและรสชาติของการ์ดที่มีลายน้ำ colorpie คืออะไร? ระบุประเภทของการ์ดใบนี้,simple,4.97 วินาที,4.968132972717285
446,เปอร์เซ็นต์ของการ์ดที่แปลงมานาเป็น 10 ในชุด Abyssal Horror เป็นเท่าใด,moderate,10.89 วินาที,10.88782000541687
447,ให้รหัสชุดมีประเภท Expansion Commander ไหม?,simple,5.08 วินาที,5.0798399448394775
448,ตั้งชื่อชื่อต่างประเทศของบัตรที่มีลายน้ำ abzan หรือไม่? ระบุประเภทของการ์ดใบนี้,simple,7.26 วินาที,7.264703989028931
449,การ์ดที่มีลายน้ำอะโซเรียสเป็นภาษาอะไร? ระบุประเภทของการ์ดใบนี้,simple,7.49 วินาที,7.491990089416504
450,จากการ์ดทั้งหมดที่ออกแบบโดย Aaron Miller มีการ์ดกี่ใบที่ทรงพลังอย่างเหลือเชื่อ?,moderate,4.11 วินาที,4.1132121086120605
451,มีไพ่จำนวนกี่ใบในกระดาษที่มีขนาดมือสูงสุดเริ่มต้นเป็นค่าบวก?,simple,2.44 วินาที,2.439950704574585
452,กรุณาระบุชื่อการ์ดที่มีกล่องข้อความ,simple,2.37 วินาที,2.3671271800994873
453,"ค่ามานาที่ยังไม่ได้แปลงของการ์ด ""Ancestor's Chosen"" เป็นเท่าใด",simple,3.23 วินาที,3.229708194732666
454,ในบรรดาไพ่ที่มีขอบสีขาว มีกี่ใบที่มีพลังที่ไม่รู้จัก?,simple,3.20 วินาที,3.1967287063598633
455,การ์ดใดที่เป็นภาพวาดส่งเสริมการขายที่มีหลายหน้าบนการ์ดใบเดียวกัน กรุณาระบุชื่อของพวกเขา,simple,4.70 วินาที,4.704505681991577
